stage,objective
1,2.7002356920000017e6
2,2.71668598342973e6
3,3.0217775912010297e6
4,3.0217788899590224e6
5,3.021772891084254e6
6,3.0217698364987373e6
7,3.0322015049564987e6
8,3.0217706528211683e6
9,2.1164187331252657e6
10,1.686117622726012e6
11,1.6597351840932146e6
12,340079.45720000006
13,340081.3925999999
14,336145.2724869391
15,336176.518410421
16,268740.5278551434
17,340084.4315591594
18,336142.06559000025
19,389626.07180000003
20,525432.3413478108
21,403325.7099277612
22,247255.17874000088
23,245085.95946120564
24,245085.4691425214
