stage,objective
1,2.7002356920000017e6
2,3.021766656550899e6
3,3.0217703886368945e6
4,2.700241628337398e6
5,3.0217700364638716e6
6,2.116421086099997e6
7,2.2093940704999976e6
8,1.8630245645000003e6
9,741201.318260001
10,802945.2206159905
11,347424.0014184024
12,1.6287362728988752e6
13,3.0217679193952642e6
14,309997.88363999967
15,2.4214404612964857e6
16,802945.3593662595
17,532852.3320599999
18,716964.5825087912
19,741205.5519757695
20,336147.2730836915
21,771747.9813090102
22,291859.28258999996
23,281650.39749000006
24,245083.02260000003
