stage,objective
1,2.7002356920000017e6
2,2.716685983400032e6
3,1.528205419815287e6
4,1.628740588668473e6
5,1.628742784132354e6
6,2.20938732933807e6
7,2.284850609689161e6
8,1.8630213031853735e6
9,2.116417673992105e6
10,3.0217708673420437e6
11,2.421433101992756e6
12,1.5281750839999989e6
13,802947.8056000005
14,336161.09978932794
15,510594.8304000003
16,461214.49791040504
17,345806.2547117085
18,256467.55758000002
19,281652.57221000013
20,248406.41901781503
21,256467.39041999995
22,245088.89941999997
23,268726.62309207144
24,440743.2218624399
