stage,objective
1,2.7002356920000017e6
2,1.9467810493859947e6
3,2.116431359678842e6
4,1.8630420845643505e6
5,1.5281769485e6
6,1.5281755298535712e6
7,1.0431848175152019e6
8,1.1067961767837405e6
9,730013.8334677145
10,494358.1582486741
11,291869.9354942804
12,340090.54012575746
13,256468.90949000046
14,281652.54230999993
15,291863.5981399999
16,532849.4835000001
17,413152.84597747214
18,372933.63519020006
19,376249.21121999994
20,445673.86927506444
21,584606.6714996805
22,743913.5344330408
23,397652.1137869493
24,245083.67713543115
