from,to,value
1,1,0.0
1,2,1756.6454681236369
1,3,226.48961432795898
1,4,0.0
1,5,1074.2631737576075
2,1,2039.488913993895
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,274.88268502352224
3,2,0.0
3,3,0.0
3,4,0.0
3,5,1023.94731126328
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,657.0756608722634
5,2,0.0
5,3,273.9649999999422
5,4,1167.1698241484814
5,5,0.0
