region,depth,value
1,1,2281.1
1,2,557.25
1,3,519.45
1,4,332.25
2,1,2281.1
2,2,557.25
2,3,519.45
2,4,332.25
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
