stage,objective
1,2.7002356920000017e6
2,3.021775262915902e6
3,2.2848601806756854e6
4,2.646099875262417e6
5,2.7002371284618527e6
6,2.1164215284192637e6
7,2.994198621194966e6
8,3.0217701820541024e6
9,3.0217714492015988e6
10,3.1520238970474377e6
11,3.02176839462319e6
12,1.7404535270095244e6
13,1.7926167206186503e6
14,1.347204687787611e6
15,1.9560002325215433e6
16,3.0217782449760064e6
17,2.2555641837183777e6
18,3.016504186738724e6
19,3.0363374405000005e6
20,3.3544046044999994e6
21,3.1520302260640506e6
22,3.580491436380185e6
23,3.310580792953434e6
24,513594.85525525163
