stage,objective
1,2.7002356920000017e6
2,3.0217790184039325e6
3,2.4214306514467373e6
4,2.2848519499596506e6
5,2.2848515064346045e6
6,3.0217720273752436e6
7,3.0217686525775194e6
8,1.8630226174999997e6
9,1.043193351720281e6
10,844406.4035503268
11,597131.7137978673
12,1.0396643347169403e6
13,1.5281744714000002e6
14,1.6287385434999987e6
15,532848.9665999999
16,268741.28152207984
17,281659.81988847675
18,336146.731088378
19,281651.19949
20,248407.77122
21,256466.58758000005
22,367993.11593990447
23,245086.6741052173
24,245083.83080461272
