stage,objective
1,2.7002356920000017e6
2,3.0217712170068026e6
3,1.0432007731136531e6
4,1.528184737977624e6
5,1.0431854479505755e6
6,802947.2179812714
7,803671.6442600004
8,1.303947907357309e6
9,913041.7677000016
10,741201.2202599999
11,741197.3566999994
12,504527.60549573414
13,510596.4484000001
14,309997.88363999967
15,389631.47315380815
16,802956.1522631384
17,687221.181396191
18,716933.9585403455
19,687217.5682600001
20,802969.8018410485
21,751562.6687902822
22,619930.0428835044
23,790629.5218776517
24,1.9753043367291475e6
