stage,objective
1,2.7002356920000017e6
2,802958.680424802
3,336168.52444003336
4,310035.00625351723
5,281664.9341563983
6,252277.082021242
7,256479.63140312582
8,256470.7434286056
9,256467.76841000002
10,256471.53041460924
11,268729.19733557757
12,309995.52968399134
13,268728.59478999954
14,256489.31801952748
15,336179.44197313674
16,256477.05533042178
17,256471.37594605726
18,253525.85297817597
19,248406.34817999997
20,246537.7303562914
21,245085.62051793328
22,245622.919088296
23,245113.4563874698
24,245085.5999797363
