stage,objective
1,2.7002356920000017e6
2,3.021775596149698e6
3,2.700250288330078e6
4,1.6287484242593497e6
5,1.86301845815707e6
6,2.284851937926501e6
7,2.7002333281907216e6
8,2.7637707000199966e6
9,3.021768235636443e6
10,3.0217708690000027e6
11,3.021773096905943e6
12,3.54242897583244e6
13,4.1889164123847485e6
14,4.837807354499996e6
15,4.819086565613605e6
16,5.126739769369431e6
17,5.126738132460922e6
18,4.819082690885577e6
19,2.2848548382535093e6
20,3.021773284499999e6
21,2.2093941595e6
22,3.191353946804176e6
23,2.8763978171263505e6
24,8.268477489044092e6
