stage,objective
1,2.7002356920000017e6
2,3.021768508841403e6
3,2.421445232641436e6
4,1.8630298190380149e6
5,2.6036837945165783e6
6,1.5281786212367266e6
7,1.5281789855000004e6
8,1.863020923899833e6
9,741201.318260001
10,1.0811065905004963e6
11,1.0051616539999992e6
12,1.5281777342310175e6
13,802947.8056000005
14,1.0051596001600008e6
15,310010.70728955604
16,248403.19203729602
17,245103.3817619814
18,245137.5486470007
19,245089.72517415206
20,245089.3143171249
21,245093.08850242186
22,245085.31695524062
23,245085.32695082834
24,245084.4193983476
