stage,objective
1,2.7002356920000017e6
2,2.209394064235896e6
3,730003.2339753844
4,741230.6195751391
5,1.2639350777112693e6
6,1.5281729819004126e6
7,1.5281738779515177e6
8,1.2639242040338218e6
9,741199.3712599985
10,309998.38160508685
11,510596.18919239007
12,340078.1733028088
13,281652.2509899996
14,281666.7171478933
15,366598.4722483866
16,336156.7845253693
17,340085.7060381798
18,802942.1951534012
19,389625.3067999999
20,741196.3557267152
21,427612.5427705087
22,281650.2119396012
23,532845.1891411981
24,245084.62920237667
