stage,objective
1,2.7002356920000017e6
2,3.0217701838855967e6
3,3.021772516131744e6
4,3.021777179446183e6
5,2.2093939315000027e6
6,1.6212031575894244e6
7,1.863050052463241e6
8,1.863025302852638e6
9,1.8630262510923222e6
10,3.021774750022944e6
11,2.754867589499999e6
12,3.021770201435741e6
13,3.021769272515379e6
14,3.7993628800546825e6
15,4.364527995881408e6
16,3.6964218184682094e6
17,3.7121148556498215e6
18,4.36452462755445e6
19,4.364526234602943e6
20,4.938527981303498e6
21,3.91220100248312e6
22,4.93217278783874e6
23,6.555350684273473e6
24,2.263655061954914e6
