stage,objective
1,2.7002356920000017e6
2,741202.656256102
3,290961.72639059834
4,268786.8319297135
5,268730.3598601427
6,291862.4380731452
7,309998.6692622993
8,268729.02214
9,309997.8041900005
10,389625.0855999999
11,532850.1898999996
12,1.0431873596181255e6
13,687218.1541000009
14,532860.9525183588
15,802986.1473686583
16,1.0548531491036396e6
17,2.2848550198897216e6
18,3.8670189595737755e6
19,3.8422309502884485e6
20,9.086514435070153e6
21,4.048057478607677e6
22,3.791278953228742e6
23,2.845286332640971e6
24,908137.1585272952
