stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.116433304136686e6
4,1.5281753729999997e6
5,870373.1623127628
6,853242.5917858668
7,914615.8643537983
8,1.0417149822086915e6
9,1.0700750460308567e6
10,819743.4595416859
11,1.2025274958220078e6
12,256469.7792199999
13,256470.9113319288
14,256510.1588278776
15,256488.5268873726
16,281654.19226272544
17,268726.66399000026
18,256467.90197999985
19,256467.76298000012
20,281652.4941400001
21,369582.12869739137
22,597879.9515644212
23,607392.0783838267
24,245085.61030662744
