stage,objective
1,2.7002356920000017e6
2,802957.9988996014
3,610644.7652683426
4,802954.3610948846
5,532849.5628521778
6,510595.41840454563
7,802945.866261337
8,1.2639239730898999e6
9,1.1525995178808868e6
10,796627.6878311634
11,291859.7985899998
12,309996.70410129055
13,256467.51104000024
14,281649.6250400003
15,268733.447171099
16,256468.90479000006
17,281654.71806443855
18,256470.16818000004
19,248404.02598000015
20,248403.7758200001
21,248045.57319770975
22,245088.52139392617
23,245091.08694
24,245083.02260000003
