stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,896332.5736275241
4,687228.919384351
5,389636.420741532
6,258026.9022472892
7,291869.45665535703
8,310000.6541399993
9,310000.7881400008
10,310000.84253999963
11,639810.4079635851
12,268728.3847899996
13,256469.31678
14,336162.28011975624
15,256492.23521051463
16,268738.7861396577
17,248405.70317999995
18,248403.91309848824
19,245090.79822
20,245091.0178038407
21,245089.71846573672
22,245089.7960105096
23,245086.39804309365
24,245083.70861029986
