stage,objective
1,2.7002356920000017e6
2,1.5281716935565993e6
3,1.263931084552098e6
4,1.0431910235963725e6
5,1.863022673850257e6
6,1.5281752889792286e6
7,1.4149156877774782e6
8,1.2639298759537041e6
9,1.4855670652671196e6
10,1.311607915851295e6
11,1.0112837656166237e6
12,1.0431867109999992e6
13,1.4786422920505852e6
14,1.7077816229876205e6
15,1.0431873932600003e6
16,908385.7816912737
17,336147.5885593137
18,291883.0008475445
19,396580.3563203835
20,450966.67781114415
21,466110.5631439849
22,443133.06807275396
23,283745.60424567026
24,635317.9876614567
