stage,objective
1,2.7002356920000017e6
2,1.8630220163528025e6
3,1.5282023273911625e6
4,1.6287489367592186e6
5,1.8630230214652866e6
6,1.8630206661000028e6
7,1.5281765142213292e6
8,1.0431852077599987e6
9,1.7791429092841484e6
10,1.528174864757333e6
11,1.4786410259088986e6
12,964404.1355509367
13,927256.6737600006
14,1.8630254536668584e6
15,1.2639299240368735e6
16,802953.8068545796
17,532855.5359488064
18,367360.6093773581
19,741200.0385606643
20,1.8630226174999997e6
21,1.5375597500833757e6
22,281651.04751041415
23,404423.67950341164
24,590343.066980307
