stage,objective
1,2.7002356920000017e6
2,741202.656256102
3,532863.0251707416
4,389676.8234420121
5,487621.2468340015
6,256491.72964166664
7,245112.6252866576
8,256472.6795036178
9,248418.31505710538
10,245108.12190340506
11,245092.11798657663
12,245086.27404585294
13,248407.6311400002
14,255590.4134407444
15,253066.37983761542
16,256496.07653292874
17,248403.56458
18,248409.77371824114
19,248406.15426947828
20,256469.1372080231
21,256471.25921000005
22,248408.30813999998
23,245114.95600691554
24,245098.89554557545
