stage,objective
1,2.7002356920000017e6
2,927267.6049427018
3,730009.7423599996
4,532846.9038142469
5,532849.7309856694
6,313687.9075002298
7,268729.0181400003
8,268726.1539900005
9,650374.7491834648
10,309997.48259000015
11,336141.3965900005
12,342314.4532799162
13,380737.41973227216
14,469831.6030692146
15,356922.6320346934
16,268729.6792200785
17,304536.4557980434
18,426742.91448632674
19,281653.20359000005
20,256469.07119000005
21,256467.39042000007
22,248402.63558000006
23,291859.872264359
24,245085.10559775258
