from,to,value
1,1,0.0
1,2,3513.687170418971
1,3,88.29815562043558
1,4,0.0
1,5,640.5781263363201
2,1,15.609544941096392
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,219.69387366368036
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,60.21300000000001
5,4,800.0590000000014
5,5,0.0
