stage,objective
1,2.7002356920000017e6
2,3.0217664522041976e6
3,4.1889298900502473e6
4,4.188921068364829e6
5,3.1520311849694625e6
6,2.116431063044265e6
7,3.2331999932473972e6
8,2.854665945576228e6
9,2.7813890577756613e6
10,4.417122829608634e6
11,3.9447275256098732e6
12,3.9925494625994936e6
13,3.021769816412922e6
14,3.0217807649033703e6
15,4.436753971500009e6
16,4.444338842499994e6
17,7.6420695044490695e6
18,8.079198363414496e6
19,4.472838427645329e6
20,3.520169622986205e6
21,2.700230811071774e6
22,1.5995835972154741e6
23,1.4554417926516156e6
24,253041.08914038027
