stage,objective
1,2.7002356920000017e6
2,3.0217706914507e6
3,3.0217870080078095e6
4,3.021767714945331e6
5,3.0217708940792084e6
6,3.520169205113575e6
7,3.9925436918721423e6
8,3.246096699368112e6
9,4.0686332701153234e6
10,3.152032840499997e6
11,3.075407806164976e6
12,1.8630205521024242e6
13,2.6839492847595625e6
14,2.1164251690416075e6
15,3.021785020020742e6
16,1.2639307362600006e6
17,1.1361581066966206e6
18,587111.6393267894
19,444791.4417399997
20,1.0013492182600005e6
21,867254.2451399998
22,1.0955816488773865e6
23,310000.9180528798
24,245084.79845440917
