stage,objective
1,2.7002356920000017e6
2,2.209394358018197e6
3,1.5281915573175251e6
4,1.0432053286842257e6
5,1.6287352494027056e6
6,1.5281775429751463e6
7,803668.2717600018
8,1.263928023760002e6
9,1.2639306147000007e6
10,2.2848530599999987e6
11,1.531901704500001e6
12,2.2848529120000005e6
13,1.8630204539787695e6
14,1.8630279809379075e6
15,1.5281912425608113e6
16,1.6287326243887674e6
17,2.284853354699714e6
18,1.8630167243951075e6
19,3.0217658909472935e6
20,3.2460934919100218e6
21,1.5281760165410219e6
22,3.0217708689999995e6
23,4.2052142089878e6
24,3.5940215874054506e6
