stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,1.2639311344540492e6
4,964412.5187143907
5,2.1164294226138815e6
6,1.8630252135169022e6
7,2.209387382033244e6
8,2.6504748776854165e6
9,2.4948318716341257e6
10,3.021769806580335e6
11,3.0217699367616177e6
12,2.683946909958251e6
13,3.021772507763434e6
14,1.00273179247755e6
15,532850.1524999999
16,510594.6677788999
17,256466.68431630125
18,256467.90198000008
19,248434.96521354397
20,256477.68289470696
21,248406.70974000008
22,245089.7729345312
23,248403.58621853864
24,245330.87937518186
