stage,objective
1,2.7002356920000017e6
2,2.284849012264602e6
3,2.0877302538169771e6
4,1.0431957372710295e6
5,1.0431877363153659e6
6,1.5281723482013084e6
7,1.528172695960965e6
8,1.628731063935861e6
9,1.4786443385000005e6
10,1.528177078499999e6
11,716930.7860803064
12,663347.7104059327
13,687214.1645835377
14,663357.9986374844
15,3.021772643474791e6
16,3.0217705610053055e6
17,3.021771243499998e6
18,3.0217731894999985e6
19,1.9691239168548547e6
20,2.861820552135423e6
21,3.2461006643442586e6
22,4.20838812620302e6
23,3.1400773032951136e6
24,1.397922838009452e6
