region,depth,value
1,1,69.504
1,2,16.375500000000002
1,3,21.35
1,4,17.1075
2,1,46.336000000000006
2,2,10.917
2,3,10.675
2,4,10.2645
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
