stage,objective
1,2.7002356920000017e6
2,4.364524618917897e6
3,4.9033392917214185e6
4,4.837805303231597e6
5,5.426251302049667e6
6,5.126740048096061e6
7,5.12673861839202e6
8,4.819082978082754e6
9,3.246098313293129e6
10,3.0217847135276347e6
11,3.712110734099999e6
12,3.9925449517771155e6
13,4.837806055486843e6
14,5.1604735625e6
15,3.71210998801402e6
16,4.0374287900678627e6
17,2.93180985589307e6
18,1.8630487517658137e6
19,3.542433533499997e6
20,9.418965615000006e6
21,9.44336045529069e6
22,9.47444347048081e6
23,6.531476261318821e6
24,7.505214584163162e6
