stage,objective
1,2.7002356920000017e6
2,1.8630220163528025e6
3,1.5282011010662988e6
4,1.8630371471383646e6
5,1.6287468178238869e6
6,1.863021301799979e6
7,1.5281750749080628e6
8,803667.8809950054
9,1.2639253299673647e6
10,1.0431864852599986e6
11,1.0431858200000003e6
12,927259.9827000014
13,2.2848528139999993e6
14,2.1164208110000007e6
15,802961.3958090506
16,336148.1667340705
17,256470.7132171071
18,268727.6489020409
19,373846.1447999999
20,336141.69218999986
21,397804.5774713154
22,256471.09622000006
23,540425.7656656222
24,697738.8055209467
