stage,objective
1,2.7002356920000017e6
2,3.0217704530000016e6
3,3.021774361414455e6
4,3.036338059192501e6
5,3.152029791838862e6
6,3.0217703960999995e6
7,3.4718812798843756e6
8,2.9530805160248205e6
9,2.9169965780059695e6
10,3.7387794696233124e6
11,3.368871639011368e6
12,3.411866736573361e6
13,3.0217690984000005e6
14,663348.8304000003
15,844394.1378517263
16,663354.5458202157
17,310005.1640268322
18,291862.62121
19,256472.02514000004
20,310002.6011399999
21,336144.2732099998
22,510595.85449999967
23,2.200755713995627e6
24,1.5489669833147153e6
