from,to,value
1,1,0.0
1,2,3385.128752693655
1,3,103.40199999999984
1,4,0.0
1,5,780.8519999999999
2,1,49.09299999999999
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,6.047999999999993
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,786.8999999999999
5,5,0.0
