stage,objective
1,2.7002356920000017e6
2,2.2093913162525296e6
3,1.5281913162136748e6
4,1.528182423015412e6
5,927262.2327955514
6,532848.9935599994
7,532850.5240599997
8,802947.6572600007
9,741199.3712600004
10,340079.61759999953
11,268726.2307072673
12,309999.142484718
13,281649.9230399998
14,253531.2434286531
15,256474.92648623185
16,248415.94803356193
17,245097.6810366863
18,245088.33224141155
19,245103.7091834962
20,245090.31923369912
21,245086.8089259056
22,245086.70983916055
23,245084.52918151947
24,245088.60276366182
