stage,objective
1,2.7002356920000017e6
2,1.5281716935565993e6
3,1.528186143107593e6
4,1.5281786581662223e6
5,802946.8069099523
6,1.5281750910999998e6
7,1.528172922181446e6
8,1.5281718169707917e6
9,1.0051599638589695e6
10,802947.1240999997
11,281649.63858999964
12,336142.19758999906
13,687221.4544802252
14,340084.22213016823
15,336166.29123823624
16,532855.6681406656
17,805206.5614537084
18,802943.0127925919
19,803663.8788794158
20,636690.0660127341
21,1.4126582702008635e6
22,642262.2985
23,2.8365495552918045e6
24,245084.6737005994
