stage,objective
1,2.7002356920000017e6
2,2.209394035919301e6
3,1.5281897703938335e6
4,2.2848546559749767e6
5,1.5281758545009382e6
6,1.528177748589456e6
7,802947.7414841577
8,802950.5756016746
9,802971.8121235128
10,870380.4607599452
11,510604.106771484
12,340078.0292353686
13,310000.7349899998
14,532860.3143644826
15,336148.3245482631
16,336151.9720667731
17,311974.69405267155
18,562096.3178734602
19,373846.22324608546
20,302208.4679915174
21,281649.57201
22,305510.80097548314
23,1.328462339831574e6
24,2.2223387030483265e6
