stage,objective
1,2.7002356920000017e6
2,2.421432634534098e6
3,1.0431965267895609e6
4,2.2848621402151585e6
5,1.863023551478684e6
6,1.5281780019468851e6
7,1.528171314170219e6
8,1.0431849946783036e6
9,927256.9085523486
10,1.8630226534999982e6
11,1.5281743011999056e6
12,1.0431842801563162e6
13,964404.2058327626
14,2.88603106813227e6
15,3.0217722815000005e6
16,1.5281785625e6
17,802946.277607725
18,1.263929170259999e6
19,1.76185224816267e6
20,3.0217713375000004e6
21,1.4786415994573487e6
22,1.0710014788257424e6
23,750326.0316185972
24,1.4041431397516371e6
