stage,objective
1,2.7002356920000017e6
2,988610.4772131816
3,802975.3486738261
4,336149.5805028137
5,491958.3501473963
6,964406.0572103038
7,1.0051617816563994e6
8,1.263924066793073e6
9,1.5281767128999978e6
10,2.0260433386304341e6
11,716934.3417000007
12,1.0431841280641463e6
13,1.5281749860000014e6
14,2.4214344329444654e6
15,2.421442275950931e6
16,3.0217741320780143e6
17,1.863021048762912e6
18,3.0217665302632805e6
19,3.0217687154551204e6
20,1.2639257244134378e6
21,802945.9682999998
22,1.14927689513809e6
23,1.1927787028038446e6
24,847974.8912952946
