stage,objective
1,2.7002356920000017e6
2,3.021768553482197e6
3,1.0432043812299892e6
4,510643.2541225217
5,336142.46106813103
6,291863.2090506926
7,309998.79045814555
8,336142.0086400006
9,532850.3805
10,741198.3180999998
11,741197.3566999994
12,803670.6171000004
13,510893.6174617419
14,644970.7533890251
15,1.5319351497022286e6
16,1.8630210913343169e6
17,1.1922318095626924e6
18,1.0595660773181366e6
19,802947.4631758677
20,2.2848518969315533e6
21,3.9552823848775215e6
22,867222.3492647395
23,3.686577269168222e6
24,326610.2802820895
