stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.965066234823458e6
4,2.2094002223188505e6
5,2.9640984404999986e6
6,2.6258334344433397e6
7,2.964098530500002e6
8,3.021773284500003e6
9,1.9545790134999976e6
10,1.627933440124726e6
11,687217.8933143876
12,1.8630197646798417e6
13,1.8630203646362014e6
14,802956.7525689751
15,730000.334544233
16,706909.1573727438
17,1.2639337966648284e6
18,2.6073607103879508e6
19,2.421433901522545e6
20,2.116419850358553e6
21,964453.5715140146
22,706189.9649649595
23,802946.7426370138
24,245086.751871546
