stage,objective
1,2.7002356920000017e6
2,2.2093930754999965e6
3,734267.5335964635
4,532852.5382176004
5,309996.4851948861
6,532848.2401818503
7,741198.5393000003
8,622133.5370607376
9,802943.3819601536
10,837550.6946440022
11,912360.0826999992
12,336143.469217794
13,802948.1417747438
14,532851.3855312467
15,281660.5441977172
16,256467.070938515
17,268726.9444400002
18,256471.93414000003
19,281652.7334746537
20,281652.4941400001
21,340078.46180000016
22,256469.92303411115
23,245089.80642411168
24,245083.02260000003
