region,depth,value
1,1,92.07
1,2,22.312
1,3,19.830444421411478
1,4,15.637420637921432
2,1,62.01328344736494
2,2,19.143473720958305
2,3,1.6659620733937481
2,4,6.871
3,1,46.035
3,2,11.156
3,3,0.0
3,4,6.871
4,1,0.0
4,2,0.3506638044154926
4,3,0.0
4,4,0.0
