stage,objective
1,2.7002356920000017e6
2,3.021769182954401e6
3,3.0217723970865607e6
4,2.8063991713997573e6
5,3.0217689787785485e6
6,4.188918593182802e6
7,3.6964093185853437e6
8,3.246098906164445e6
9,3.8328433180533126e6
10,3.0217733205000013e6
11,2.683950161235567e6
12,2.1324778223637305e6
13,886992.6171014272
14,281651.16899000015
15,245090.57357536675
16,245097.33225959144
17,245394.46760464716
18,245092.0570946955
19,245112.56801512465
20,245094.63449700025
21,245093.0708359537
22,245093.43412672012
23,245089.9728689687
24,245090.46771636594
