stage,objective
1,2.7002356920000017e6
2,2.2848588551921025e6
3,3.021776863843791e6
4,2.1164264053207487e6
5,2.7002348477456644e6
6,2.20938531072066e6
7,2.284851212384671e6
8,2.4130259252369627e6
9,1.0431885302600004e6
10,3.0217727069605812e6
11,3.324028411789704e6
12,1.5318963862338178e6
13,3.0217732335e6
14,2.820266642691966e6
15,1.5281761778752934e6
16,1.3243642082850542e6
17,1.4523507105633058e6
18,1.043192632671671e6
19,1.2723158608173784e6
20,533842.8959864206
21,823002.7711563702
22,548920.0252913935
23,531371.0377141875
24,245087.62668791125
