region,depth,value
1,1,46.551
1,2,11.015
1,3,10.934000000000001
1,4,19.520034234474025
2,1,44.77146759779327
2,2,5.5075
2,3,5.4670000000000005
2,4,10.2225
3,1,0.0
3,2,0.0
3,3,0.0
3,4,2.66620949922279
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
