stage,objective
1,2.7002356920000017e6
2,2.2848588551921025e6
3,624115.1984549519
4,336165.9384638332
5,281660.87592269666
6,256470.6143135624
7,268730.6783688972
8,256484.55624581221
9,268726.89003999997
10,310015.13581663184
11,268729.6399797136
12,268725.9069285812
13,336144.13298999984
14,803664.0044001546
15,2.683951914000001e6
16,1.8630176985375602e6
17,741196.0542045012
18,256471.93414000003
19,256467.82458999986
20,248406.42203722475
21,245302.09960359777
22,248434.8745734915
23,245092.91493847047
24,245087.86192061953
