stage,objective
1,2.7002356920000017e6
2,3.0217730246952847e6
3,2.1164186228115484e6
4,2.284858419760123e6
5,1.8630213855690137e6
6,2.6182820023255423e6
7,2.9640933939453363e6
8,1.0431883962600008e6
9,2.170360667152494e6
10,2.542824910500001e6
11,2.3223088944738507e6
12,1.622299654527504e6
13,802947.8056000005
14,2.7794040075731725e6
15,2.8546800751107708e6
16,3.021769430555433e6
17,3.3423621859801114e6
18,3.0217703960999995e6
19,1.8630245604999997e6
20,2.3381420323689915e6
21,1.0431860400191108e6
22,3.0217721251227884e6
23,2.2848480673243115e6
24,2.329183339591865e6
