stage,objective
1,2.7002356920000017e6
2,2.780956874542579e6
3,1.043195768543832e6
4,743120.4749459941
5,741200.7897453681
6,291859.95783685334
7,291862.6501399996
8,268736.2386143105
9,268731.10314000025
10,253527.50813999958
11,248414.88747460907
12,256468.0675900001
13,248407.6311400002
14,245092.0626523234
15,245109.25061256392
16,245109.1209236735
17,253523.8433081631
18,256468.27999000018
19,256468.14098999999
20,256467.60275842715
21,248404.46742
22,245090.17218307755
23,245098.23103911945
24,245084.10281172732
