stage,objective
1,2.7002356920000017e6
2,3.0217712170068026e6
3,3.992551064378634e6
4,3.2461093799224645e6
5,3.021778178962186e6
6,2.577025241820611e6
7,3.0217814292141423e6
8,2.289433609816361e6
9,2.7813894102328494e6
10,2.301853633882627e6
11,2.116423589155603e6
12,3.021770277778998e6
13,5.126741296555549e6
14,970408.3932953328
15,802961.4779817741
16,1.8661754744788613e6
17,3.102927446252506e6
18,3.0217731894999985e6
19,2.5971008536324576e6
20,1.0564230808673846e6
21,389628.99405999994
22,1.5281988692745082e6
23,528354.2194551483
24,245419.86991953116
