stage,objective
1,2.7002356920000017e6
2,3.0217728207795992e6
3,4.3645430626384765e6
4,4.837805846865356e6
5,4.819085721864581e6
6,9.359879354837358e6
7,9.360225187500954e6
8,3.998615704499997e6
9,6.171927975000009e6
10,9.474448555000007e6
11,7.408112760169014e6
12,4.837802661578938e6
13,5.877625308592826e6
14,5.170944046169579e6
15,5.160467233306967e6
16,4.108300331797987e6
17,3.2603384538363405e6
18,4.819085861964785e6
19,3.5930511779458243e6
20,4.364525149636213e6
21,7.06921245991873e6
22,9.474441177346671e6
23,3.828216530650124e6
24,1.1776409136431152e6
