region,depth,value
1,1,2301.75
1,2,557.8000000000001
1,3,550.2
1,4,343.55
2,1,2301.75
2,2,557.8000000000001
2,3,550.2
2,4,343.55
3,1,4603.5
3,2,808.5295083348394
3,3,228.69720260339454
3,4,687.1
4,1,0.0
4,2,0.0
4,3,0.0
4,4,45.023853836618926
