stage,objective
1,2.7002356920000017e6
2,1.0431895112280995e6
3,1.0432108183640428e6
4,1.5281741791261956e6
5,1.4786442020209916e6
6,1.5712091450668164e6
7,2.0686870152140968e6
8,1.5281730538245998e6
9,1.7237411931812428e6
10,3.0217693637469895e6
11,2.421435267499998e6
12,2.683949311399836e6
13,3.0217732335e6
14,2.2848656532252245e6
15,741218.3543861993
16,291872.90755902696
17,532850.5574806752
18,986531.8548618387
19,1.0051620763999997e6
20,2.683952389450049e6
21,2.52723746753281e6
22,1.0051612080000001e6
23,1.0051621630137919e6
24,1.384575257681703e6
