stage,objective
1,2.7002356920000017e6
2,913052.4633193985
3,927284.2720796727
4,734285.1159824766
5,802951.6342314556
6,802944.1694275402
7,1.0051589277841412e6
8,802944.3424508702
9,741199.3712600004
10,449492.0602000002
11,1.1596859778735414e6
12,2.116422026929211e6
13,3.2461001635e6
14,3.0217722060319893e6
15,3.0217722815000005e6
16,3.69641086738047e6
17,3.520169414988458e6
18,3.879202720455963e6
19,4.0316044286713973e6
20,3.0217691269868203e6
21,2.5324156919716736e6
22,2.964093857949836e6
23,3.0217718501802883e6
24,1.158409140745816e6
