stage,objective
1,2.7002356920000017e6
2,3.0217677661198005e6
3,2.1164408713568076e6
4,3.0217667188227624e6
5,3.02177006910678e6
6,3.021767020642042e6
7,3.0217681743538007e6
8,3.021773284500003e6
9,4.203671116643213e6
10,5.667642941784322e6
11,5.719655248614907e6
12,4.364524271056905e6
13,3.697578012985997e6
14,3.799365579099223e6
15,3.7121195498320237e6
16,3.1951394890375324e6
17,3.260334670803763e6
18,3.0217691700858213e6
19,2.0812026283853985e6
20,1.0639608450600002e6
21,1.0526967601850117e6
22,1.2137973551529357e6
23,347539.9610569794
24,245085.4510963143
