stage,objective
1,2.7002356920000017e6
2,3.021769182954401e6
3,3.2460943210151866e6
4,3.879209608494431e6
5,4.104387649217263e6
6,4.837804115729064e6
7,8.290194223762557e6
8,5.170940737789273e6
9,9.443359499216318e6
10,9.474445178914934e6
11,3.76398692213504e7
12,4.837806805270173e6
13,5.170944573061898e6
14,9.50164350904736e6
15,4.837822398676574e6
16,7.53785805585897e6
17,9.38794309122254e6
18,5.170943763009265e6
19,9.360218898357645e6
20,9.41896078042318e6
21,5.160472337853318e6
22,1.787860206549645e7
23,7.819629316715874e6
24,768040.5827791481
