stage,objective
1,2.7002356920000017e6
2,741202.656256102
3,532858.6986358948
4,802951.0307561196
5,1.4786441937044747e6
6,927267.4257214814
7,802965.3101160023
8,687241.3256902024
9,1.0694901615479495e6
10,1.1589203744419105e6
11,1.6649512370834202e6
12,802942.6835364178
13,510597.5418999996
14,604202.436418213
15,654789.2975028679
16,716981.0998223945
17,423800.90351476707
18,268728.5639128834
19,340080.11107697524
20,741197.6523000002
21,1.6252264525918001e6
22,1.3354510079717138e6
23,350463.98353052407
24,245086.13862480756
