stage,objective
1,2.7002356920000017e6
2,3.0217868959943876e6
3,3.0217739872187153e6
4,3.0217681154462695e6
5,3.021766369635403e6
6,2.1164213228652403e6
7,3.0217713068588004e6
8,3.021771438000001e6
9,2.4214333638482764e6
10,3.1520351505324915e6
11,2.438166781929776e6
12,2.863017063469041e6
13,3.021770001699142e6
14,3.021772353500001e6
15,3.021771327028081e6
16,3.542433710999999e6
17,3.7121095709103495e6
18,3.749919252364479e6
19,4.364525841101702e6
20,4.016632757657703e6
21,3.9925413195327222e6
22,2.348112052777254e6
23,927125.2380102936
24,245084.83324655003
