State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
0.0,0.35,0.25,0.0,0.05,0.0,0.05,0.2,0.0,0.1
0.0,0.0,0.5,0.0,0.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.13636363636363635
0.08571428571428572,0.14285714285714285,0.0,0.11428571428571428,0.17142857142857143,0.0,0.11428571428571428,0.2,0.02857142857142857,0.14285714285714285
0.4444444444444444,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.3,0.1,0.0,0.1,0.2,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.19047619047619047,0.14285714285714285,0.6190476190476191,0.0
0.0,0.0,0.2608695652173913,0.0,0.0,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.2608695652173913,0.13043478260869565
0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.11764705882352941
0.0,0.09375,0.125,0.03125,0.0,0.03125,0.125,0.21875,0.09375,0.28125
