State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.16666666666666666,0.05555555555555555,0.08333333333333333,0.0,0.08333333333333333,0.027777777777777776,0.2222222222222222,0.25,0.0,0.1111111111111111
0.125,0.375,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0
0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.16666666666666666,0.0,0.5,0.125,0.0,0.0
0.375,0.0625,0.0,0.375,0.0625,0.125,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0,0.0,0.0
0.0784313725490196,0.09803921568627451,0.0,0.21568627450980393,0.0,0.3137254901960784,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.1568627450980392
0.0,0.0,0.0,0.0,0.75,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
0.1111111111111111,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
0.0625,0.0,0.0,0.0,0.0625,0.0625,0.25,0.5,0.0,0.0625
