State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.25925925925925924
0.022222222222222223,0.022222222222222223,0.15555555555555556,0.0,0.022222222222222223,0.24444444444444444,0.0,0.044444444444444446,0.4,0.08888888888888889
0.0,0.0,0.375,0.0,0.0625,0.125,0.0,0.125,0.25,0.0625
0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.0,0.21428571428571427
0.19230769230769232,0.0,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.07692307692307693
0.0,0.0,0.25,0.0,0.125,0.0,0.125,0.125,0.0,0.375
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
0.0,0.0,0.09090909090909091,0.0,0.24242424242424243,0.21212121212121213,0.0,0.09090909090909091,0.21212121212121213,0.15151515151515152
0.043478260869565216,0.0,0.13043478260869565,0.0,0.17391304347826086,0.2608695652173913,0.0,0.043478260869565216,0.17391304347826086,0.17391304347826086
