State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.2727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.13636363636363635
0.15789473684210525,0.10526315789473684,0.2631578947368421,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.3157894736842105
0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0
0.13636363636363635,0.18181818181818182,0.045454545454545456,0.18181818181818182,0.0,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.22727272727272727
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0
0.0,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.42857142857142855
0.05714285714285714,0.02857142857142857,0.11428571428571428,0.0,0.2,0.0,0.17142857142857143,0.4,0.0,0.02857142857142857
0.12,0.04,0.12,0.0,0.0,0.04,0.24,0.36,0.0,0.08
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5
0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078
