State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.0,0.07142857142857142,0.0
0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
0.0,0.043478260869565216,0.0,0.10869565217391304,0.15217391304347827,0.4782608695652174,0.21739130434782608,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
0.0,0.40476190476190477,0.047619047619047616,0.19047619047619047,0.0,0.07142857142857142,0.21428571428571427,0.023809523809523808,0.0,0.047619047619047616
0.09090909090909091,0.20454545454545456,0.0,0.045454545454545456,0.0,0.0,0.022727272727272728,0.3409090909090909,0.2727272727272727,0.022727272727272728
0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.16666666666666666,0.0
0.0,0.0,0.1875,0.25,0.0,0.0625,0.0625,0.0,0.0,0.4375
