State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.22857142857142856,0.0,0.11428571428571428,0.0,0.2,0.0,0.11428571428571428,0.02857142857142857,0.0,0.3142857142857143
0.0,0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.0,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0
0.11764705882352941,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.29411764705882354
0.07692307692307693,0.0,0.0,0.0,0.38461538461538464,0.0,0.5384615384615384,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.14285714285714285
0.3333333333333333,0.0,0.0,0.0,0.4583333333333333,0.0,0.20833333333333334,0.0,0.0,0.0
0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,0.0,0.4117647058823529,0.11764705882352941,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1206896551724138,0.017241379310344827,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.3448275862068966,0.0,0.034482758620689655,0.034482758620689655,0.27586206896551724
