State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0
0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0.0,0.15384615384615385,0.0,0.6153846153846154,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385
0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0
0.32608695652173914,0.0,0.0,0.06521739130434782,0.021739130434782608,0.17391304347826086,0.043478260869565216,0.0,0.0,0.3695652173913043
0.29411764705882354,0.0,0.029411764705882353,0.0,0.058823529411764705,0.14705882352941177,0.47058823529411764,0.0,0.0,0.0
0.06060606060606061,0.06060606060606061,0.12121212121212122,0.15151515151515152,0.0,0.0,0.0,0.3333333333333333,0.0,0.2727272727272727
0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0
0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.9333333333333333
